Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Bwd Packets,act_data_pkt_fwd,Active Mean,Idle Mean,Inbound,Label,LabelID
117,2,2,0.0,0.0,0.0,0.0,0.0,34188.03418803419,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
114,2,2,0.0,0.0,0.0,0.0,0.0,35087.71929824561,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
11603334,4,0,0.0,0.0,0.0,0.0,0.0,0.3447285064792584,0.0,0.0,0,0,0,1,0.0,0.0,0.0,4,0,0,1.0,11603332.0,1,TFTP,3
48,2,0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
107,2,2,0.0,0.0,0.0,0.0,0.0,37383.17757009346,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
104,2,2,0.0,0.0,0.0,0.0,0.0,38461.53846153846,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
77,2,2,0.0,0.0,0.0,0.0,0.0,51948.05194805195,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
2,2,0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
68,2,2,0.0,0.0,0.0,0.0,0.0,58823.52941176471,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
48,2,0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
48,2,0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
48,2,0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
64,2,0,0.0,0.0,0.0,0.0,0.0,31250.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
2,2,0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
49,2,0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
101,2,2,0.0,0.0,0.0,0.0,0.0,39603.960396039605,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
46,2,0,0.0,0.0,0.0,0.0,0.0,43478.260869565216,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
50,2,2,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
47,2,0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
52,2,0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
49,2,0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
49,2,0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
101,2,2,0.0,0.0,0.0,0.0,0.0,39603.960396039605,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
32,2,0,0.0,0.0,0.0,0.0,0.0,62500.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
49,2,0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
83,2,2,0.0,0.0,0.0,0.0,0.0,48192.77108433735,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
8807999,6,2,0.0,0.0,0.0,0.0,0.0,0.9082653165605492,0.0,0.0,0,0,0,1,0.0,0.0,0.0,6,2,0,291054.0,8516944.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
101,2,2,0.0,0.0,0.0,0.0,0.0,39603.960396039605,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
51,2,0,0.0,0.0,0.0,0.0,0.0,39215.68627450981,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
2,2,0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
8561253,4,2,0.0,0.0,0.0,0.0,0.0,0.7008319927001339,0.0,0.0,0,0,0,1,0.0,0.0,0.0,4,2,0,51.0,8561201.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
48,2,0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
11460916,4,0,0.0,0.0,0.0,0.0,0.0,0.3490122430004722,0.0,0.0,0,0,0,1,0.0,0.0,0.0,4,0,0,48.0,11460867.0,1,TFTP,3
54,2,2,0.0,0.0,0.0,0.0,0.0,74074.07407407407,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
48,2,0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
101,2,2,0.0,0.0,0.0,0.0,0.0,39603.960396039605,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
117,2,2,0.0,0.0,0.0,0.0,0.0,34188.03418803419,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
175,2,2,0.0,0.0,0.0,0.0,0.0,22857.14285714286,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
52,2,2,0.0,0.0,0.0,0.0,0.0,76923.07692307692,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
2,2,0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
65,2,2,0.0,0.0,0.0,0.0,0.0,61538.461538461546,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
100,2,2,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
49,2,0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
12471941,4,0,0.0,0.0,0.0,0.0,0.0,0.3207199264332633,0.0,0.0,0,0,0,1,0.0,0.0,0.0,4,0,0,1.0,12471939.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
130,2,2,0.0,0.0,0.0,0.0,0.0,30769.230769230773,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
49,2,0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
48,2,0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
12230414,4,0,0.0,0.0,0.0,0.0,0.0,0.3270535241080147,0.0,0.0,0,0,0,1,0.0,0.0,0.0,4,0,0,49.0,12230364.0,1,TFTP,3
14185380,4,0,0.0,0.0,0.0,0.0,0.0,0.2819804615738175,0.0,0.0,0,0,0,1,0.0,0.0,0.0,4,0,0,0.0,14185379.0,1,TFTP,3
1,2,0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1,TFTP,3
